id,key,label,description,weight,category,sort_order,is_active,created_at,assessment_type,department_id
71bb40cc-da05-447f-a317-7a1e68f7591c,h2023.042,"Admin Leader • Check, remind the building hygiene and safety issues. Follow 5s program, regulation in office.","Accuracy Timeliness Compliance Organizational Capability",7.0,"Nhân sự",0,t,"2025-12-13 17:47:22.51+00",kpi,
f11f4eb0-8b58-4003-b264-d900fd9b68a2,tc1136,"Số lần phàn nàn của đội nhóm/tháng về việc thiếu tinh thần hỗ trợ","Hỗ trợ đội ngủ trong quy trình làm hàng, làm kế hoạch chất xếp để đạt hiệu quả cao nhất trên từng chuyến bay (online) và giám sát hàng hóa theo chuyến bay đã đặt chỗ (offline)",5.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-18 07:42:03.307+00",kpi,
18c03da5-1ad3-421f-81ef-d92cfcdf7447,tc1207,"Customer Service","Service attitude: Number of customer complaint ",5.0,"Kinh doanh & Marketing - Kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
2f978fd4-7c52-43bc-bd28-1fd47d2469af,tc701,"Number of complaints (one compliment/successful advice minus 1)","""Customer service (internal)"" ",3.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
7933ae5d-5105-479f-b2dc-7ae16850c2d4,h2023.074,"Strategic Partner","1. HRBP accompany with Head BU to defind a suitable HR strategy or HR Action Plan for BU, depend on new growth or new business requirements 2. Well Prepare all activities for splitting NC (new assignment HRM into each NC), support & coach HRM at each NC  ",10.0,"Nhân sự - Hoạch định nguồn nhân lực",0,t,"2025-12-13 17:47:22.51+00",kpi,
9b0f77f6-225b-49c8-a26a-012a61cc31ef,tc1420,"Mức độ thỏa mãn dịch vụ của khách hàng.","Số lần khiếu nại của khách hàng về thái độ ứng xử không tốt trong công việc, dùng từ ngữ xúc phạm, gây hiểu lầm, không hợp tác giải quyết các yêu cầu… giải quyết các yêu cầu…thông qua survey hàng tháng. ",10.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-18 07:42:03.307+00",kpi,
aab2d179-cde5-4dd9-9ef3-7b138c540954,tc1243,"COMPLAINT/ APPRECIATION",,7.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
7e94a8e9-fe49-4a6d-88e8-7b3f318dbc44,tc958,"Other tasks assigned by Cargo Manager","Willing to join other project of company if required. ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
283dd24f-7153-4def-8e6c-01461fb66392,tc806,"Participating ITL activities: CSR, Town Hall, Trade Union activities, Fire-Fighting, First-Aid... as required. Follow up Regulation. Avoid any conflicts. Team work in working.","- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU ",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
0d8846e7-32ee-4ed1-8e29-7b5130686e53,tc5380,"Technology Solutions",eFMS,40.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
f317fd5e-6754-4424-ae6d-d97b4e7566e8,h2023.103,"100% MHEs is controlled by checklist, caliration and drivers sign SHEcommitment","100% MHEs is controlled by checklist, caliration and drivers sign SHEcommitment ",3.0,"MHEs safety management",0,t,"2025-12-13 17:47:22.51+00",kpi,
186155b2-2170-4088-ad05-0323e6b12d11,h2023.204,"Advise on Internal Labor Regulations and NC's governance","%work done and issuance",10.0,"Kiến thức",0,t,"2025-12-13 17:47:22.51+00",kpi,
ea9349d5-4a1c-4be0-9bb1-04874743f3d2,tc618,"IT Asset Management","Amount of missing tag asset, barcode …",2.0,"Công nghệ thông tin & truyền thông",0,t,"2025-12-18 07:42:03.307+00",kpi,
428af801-466b-421a-adfd-4333f184a076,tc1365,"ITL MM - Check PR for MM                                              - Check OVH, Review profit share RH, MH                                   - Support signing of cheque MH for ITLMM                                      -Support and prepare docs for","Timeliness Accuracy Document filling ",10.0,"Tài chính & Kế toán - Công nợ phải trả",0,t,"2025-12-18 07:42:03.307+00",kpi,
3d9c268c-3944-4c80-abe1-d989ecd6ead8,tc1450,"Reservation (Evaluate by load factor)","Reservation - Manage and supervise CS/Reservation job - Manage activities of Reservation and CS team to ensure load factor of flight - Compliance with Principle's Manual & circulars - Other misc duties",12.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
7d798609-4582-432d-af80-0badd90eaa00,tc702,"Number of complaints (one compliment/successful advice minus 1)","Customer service (internal) ",3.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
8ad5f649-88d9-48df-9ec4-1f290e887161,tc5367,"Manage Customer service department to deliver assigned SOW: 1.	Omni-channel CS: Respond to customer inquiries as VELA’s one-stopped Customer service toward to Customer satisfaction 2.	Verify Booking request information or Create Booking on platform to e",,25.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:48:14.057+00",kpi,
8701be37-6cb5-430f-bb33-1f8183a24598,tc762,"HR Management","Tuân thủ cac nội quy , quy định của công ty và chỉ đạo của cấp quản lý ",4.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
e67bf4e2-2ab8-4825-8e9e-43a92aff2d70,tc1460,"Make the weekly/monthly or others reports as required correctly and on time",,15.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
2f5baf8c-daf9-4df0-9945-60a9bbc51861,tc699,"First Response time (FRT)","First Response Time (FRT) is the time it takes for an IT support team to respond to a customer's initial request for assistance. It is a key performance indicator used to evaluate IT support teams' responsiveness. ",3.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
e13867c5-bdb0-4b01-8975-6580cbd19269,tc5180,"Communication, Requirement gathering, Feasibility study, system analysis, software design, coding, testing, integration, implemention, operation and maintenace, imrpovement",,5.0,"Chất lượng dữ liệu",0,t,"2025-12-18 07:48:14.057+00",kpi,
3afa5e0c-ac89-4d0f-bd46-1f88912b6a3e,h2023.123,"Service Desk Management","Helpdesk 99% responsive.",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-13 17:47:22.51+00",kpi,
a96894c0-09b8-43cc-bea9-6c47ea25d20c,tc1046,"Control Talent  Acquisition budget  approved",,5.0,"Nhân sự - Tuyển dụng",0,t,"2025-12-18 07:42:03.307+00",kpi,
de5b4ba8-2e4a-4fbe-8c0b-d9a2838ad4e2,h2023.128,"Infrastructure management","Security Management",10.0,"Công nghệ thông tin & truyền thông - Quản trị hệ thống mạng máy tính",0,t,"2025-12-13 17:47:22.51+00",kpi,
d0a61bbb-a4dc-4c10-8d8b-da4c2a222f48,tc1088,"Input the rates for a shipment.","Control the accurate spot rate on Ad-hoc rate request/ update Sales daily report: 100%",5.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
db5de2a5-b09b-443e-b2f2-14cbb395eee0,tc1463,"Inside sales","Support Sales manager to maintain relationship with customers.  Evaluate by Sales call per day",15.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
3c60b4d5-1f76-4bde-92e0-6c53f5f2a953,tc960,"Internal coordination * Number of non-compliance v/s COM of principle","Internal coordination * Number of non-compliance v/s COM of principle per year",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
969e6c46-18c8-485c-8d46-6c7751a05746,h2023.119,"100% external customers' complaints are resolved or feedbacked  on time","100% external customers' complaints are resolved or feedbacked  on time ",5.0,"Customer complaint",0,t,"2025-12-13 17:47:22.51+00",kpi,
70fb8995-6bdb-4c9e-b407-6dbdee5f1264,tc1499,"Sales support: (Tonnage archived v/s target & Market share v/s target)","Sales support: - Daily contact with customers to get cargoes - Follow and update market information (schedule, rate, competitors, new traffic, new player...) - Update MH flight schedule monthly - Manage customer list and update the contract list - Discuss and propose the idea, strategy to explore new traffic/product - Other misc duties",18.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
8a1913b8-96f6-4591-a977-6ea49b060665,tc903,"Cost Saving	 Cost Reduction (%)",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
b2b19b55-5107-47fb-8d94-7036a7a35b53,tc1473,"Ability to work independently","* Escalated cases to manager from customer *Efficiency when dealing with raising problems independently",15.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
b6fc6098-7ea9-466a-beda-70c643d9d292,h2023.010,"EVP (Review/build/upgrade C&B packages or benefits to match with ITL employee desire. Have suggestion to upgrade periodically",,10.0,"Nhân sự - Lương thưởng & phúc lợi",0,t,"2025-12-13 17:47:22.51+00",kpi,
533d2f3f-02df-465a-bdc6-70d7bedef176,tc573,"Tinh thần tự học","Đọc các sách, bài nghiên cứu liên quan đến chuyên môn; tham gia các khóa học nâng cao kiến thức ",2.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
3e5e49a1-20b8-42c2-b4e6-71101009fb05,h2023.100,"Zero case of fire or explosion","Zero case of fire or explosion ",3.0,"2. Office – fire or explosion",0,t,"2025-12-13 17:47:22.51+00",kpi,
89bd1f0a-6047-4c30-ad69-7139376ea4cc,tc969,"Manage time and establish effective workflows","Manage well the time and effective works ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
a0b6d874-37e4-443e-ad8b-718702d97a14,tc1515,"% correct as SOP","Thực hiện công việc đúng qui trình SOP.",20.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
c15b13e5-86f3-4800-b7df-74143bfefdf7,h2023.065,"Coach other HRBP in HR professional","- Coach other HRBP in HR professional (skills, problem solving, solutions, advices…) esp. HRBP HAN team - Topics to be shared within team (3 topics) ",2.0,"Phát triển nhân viên",0,t,"2025-12-13 17:47:22.51+00",kpi,
25151d3e-ce60-4e1e-a17f-7a94cd981f6c,tc5217,"Đưa ra các ý tưởng có ích để cải thiện môi trường làm việc, quy trình làm việc hoặc động viên các nhân viên khác",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
6fee8da3-9128-4c6e-9cd4-7acf3bac497a,h2023.284,"Enhance performance for Dashboard report",,15.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-13 17:52:05.707+00",kpi,
f543ea9e-5775-4c17-84af-7b9a2e6ddf81,tc5356,"Tích hợp FE các tính năng của Portal - RFI & Costing","Đúng dealine, ít lỗi",20.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
cf284352-f1ea-4bc5-a788-7bbef1baff6d,h2023.091,"Arrange priorities and complete work","Arrange priorities and complete work ",3.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:47:22.51+00",kpi,
06f96712-94e5-479b-93db-7bc0134ba57b,tc820,"Participating ITL activities: CSR, Town Hall, Trade Union activities, Fire-Fighting, First-Aid... as required. Follow up Regulation. Avoid any conflicts. Team work in working...","- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU. ",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
dfbb753f-aa96-4cfc-bcc6-7bc82562eb06,tc1009,"Giám sát chuyến bay đi","Số lần trễ, không kip thời, xử lý các bất thường của chuyến bay gây hậu quả cho khách hàng hay chất lượng phục vụ của Hãng ",5.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
11cb2050-a5f6-4b17-9aee-7bdc301a0f87,tc594,"Account Payable (AP)","Manage AP (Complaints from partner/ Airlines)",2.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
42076064-8f86-42d2-b0a9-7c4cb65bffb7,l2024.005,"Reports & other tasks","100% finished  as required Timing, accuracy",3.0,"Phát triển nhân viên",0,t,"2025-12-13 17:53:05.38+00",kpi,
c0a8a73d-82d6-4eed-9249-7c86bbd7aa33,tc1240,"Timeliness Accuracy","7. ITLMM  Monthly closing report FS Lender",6.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
220ad685-6298-49e0-9c34-7c8b281ca036,h2023.089,"Follow Regulation & Discipline, HR policy","Follow company rules: Working on time, Company Uniform, Safe working place, Information security,… ",3.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-13 17:47:22.51+00",kpi,
f2131b4a-d18f-4a57-bcee-7cc54d702d26,tc1298,"Ability to work independently","* Escalated cases to manager from customer *Efficiency when dealing with raising problems independently ",10.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
86e81d78-dfd7-43d8-9816-7cd36d801ca4,tc5199,"Participate in the development of IT solutions to develop and enhance for logistics management and integrated services",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
50b96563-1c42-4f8c-944a-7ce0b5797091,tc5341,"Technology Solutons","eFMS ",15.0,"Công nghệ thông tin & truyền thông - Phân tích hệ thống",0,t,"2025-12-18 07:48:14.057+00",kpi,
fe44c2ca-06a4-4f0e-b019-7d114544e3f3,tc1430,"Operations Excellence","Hoàn thành tất cả công việc trong ca trực một cách hiệu quả nhất ",10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
fa5f3439-a862-4681-bbe1-7efce71e4ffe,tc5157,"Customer supports","- Support issues are logged to common files/ systems for tracking and all of them that were responded - Also get the feedback/complaints for improvement ",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:48:14.057+00",kpi,
f0c3ca75-0a46-463c-9988-81370594f0aa,l2024.082,"Manpower control (Outsourcing, internal, …): - Be responsible for recruiting JG 123 positions of ITL Log south & Central","- 100% on time, right job right people ",15.0,"Nhân sự - Tuyển dụng",0,t,"2025-12-13 17:53:05.38+00",kpi,
5545418d-7f29-4379-a401-14de7c962162,h2023.004,"PREPARE HR TEAM,C&B STAFF FOR BEING ASSIGNED INTO EACH NC FROM 1/1/2024",,5.0,"Nhân sự - Lương thưởng & phúc lợi",0,t,"2025-12-13 17:47:22.51+00",kpi,
30468467-3ab1-4b52-84ff-14e8eb8a5e41,tc659,"Build Succesor",,3.0,"Phát triển đội ngũ kế thừa",0,t,"2025-12-18 07:42:03.307+00",kpi,
b117515c-6abe-4a10-b9eb-152b8097e239,tc768,"Self- study","Number of hours self-study related working per month ",4.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
39eaf5b2-7db0-4541-a3f7-15308eb2f87e,tc5345,"Upgrade and Convert System","Upgrade and Convert System",15.0,"Công nghệ thông tin & truyền thông",0,t,"2025-12-18 07:48:14.057+00",kpi,
de04e190-0be8-4588-b12b-15b38f380ca9,h2023.098,"Respond to customers’ enquiries & feedback timely","Respond to customers’ enquiries & feedback timely  ",10.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-13 17:47:22.51+00",kpi,
b1b4075e-f69a-4e6d-a60d-15c9386ab238,tc596,"Reading Book & Share to team",,2.0,"Phát triển nhân viên",0,t,"2025-12-18 07:42:03.307+00",kpi,
c0112bc0-4a9b-4492-8f06-160a66abf090,tc1033,"Giải quyết khiếu nại và xử lý bất thường","Số lần trễ, không kip thời, xử lý các bất thường của chuyến bay gây hậu quả cho khách hàng hay chất lượng phục vụ cua Hãng",5.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
ac0577a7-bd10-4e17-8d65-1624301a3749,tc1070,"Quality Assurance","Numbers of non-compliance issues (Accuracy in pricing / report) ",5.0,"Chất lượng dữ liệu",0,t,"2025-12-18 07:42:03.307+00",kpi,
47c3696e-ff7f-4485-892d-164d50e5f31d,h2023.241,"Vệ sinh văn phòng","Số lần bị end user phàn nàn về môi trường làm việc ",5.0,"Hành chánh",0,t,"2025-12-13 17:47:22.51+00",kpi,
924bfb60-66a4-48cb-98b8-167de6d48f0b,tc5205,"Participating ITL activities: CSR, Town Hall, Trade Union activities, Fire-Fighting, First-Aid... as required. Follow up Regulation. Avoid any conflicts. Team work in working...","- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU.",5.0,"Phát triển nhân viên",0,t,"2025-12-18 07:48:14.057+00",kpi,
cd74b59d-3e6f-4e76-9bcd-4acdab9b98c7,tc1338,"Develop sales in-door and support Sales Team/Manager to improve brand name in the market",,10.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
